SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
523598,SHIPP.CORPN ,A ,Q,31.25,31.60,30.50,31.00,31.00,31.10,220,22930,714362.00,
523610,ITI LTD.    ,A ,Q,79.25,80.90,78.70,80.10,80.10,78.80,789,77316,6165232.00,
523618,DREDGING COR,B ,Q,339.95,346.80,329.20,340.20,340.20,335.20,1010,18482,6245899.00,
523628,PODDAR      ,T ,Q,473.00,473.00,473.00,473.00,473.00,451.00,3,15,7095.00,
523630,NATIONAL FER,B ,Q,34.10,35.15,33.95,34.75,34.90,34.10,172,34064,1184353.00,
523638,IP RINGS LTD,X ,Q,97.00,97.00,94.00,94.00,94.00,94.00,13,558,52561.00,
523642,PI INDUS.LTD,A ,Q,1090.00,1111.20,1060.00,1071.75,1071.75,1084.80,575,4882,5331587.00,
523648,PLASTIBLEND ,B ,Q,170.25,172.20,170.25,172.10,172.10,174.15,7,304,52036.00,
523650,REDEX PROTEC,XT,Q,9.25,9.27,8.81,8.81,8.81,9.27,8,2700,24709.00,
523660,WATERBASE   ,X ,Q,129.00,134.50,126.10,128.65,128.65,128.55,787,53928,7012831.00,
523672,FLEX FOODS  ,X ,Q,51.55,56.40,51.50,54.45,56.40,52.95,35,3556,192267.00,
523676,GOLKUNDA DIA,X ,Q,9.25,9.25,9.25,9.25,9.25,9.25,1,500,4625.00,
523694,APCOTEX IND ,B ,Q,503.20,508.00,500.00,502.05,500.00,504.75,50,570,286639.00,
523696,FORTIS MLR  ,X ,Q,52.05,53.30,52.05,53.30,53.30,52.60,6,1000,52675.00,
523704,MASTEK LTD  ,B ,Q,463.70,463.70,457.90,460.55,460.00,459.15,85,1388,639518.00,
523708,EIMCO ELECON,B ,Q,361.65,379.95,361.65,378.85,378.85,374.55,6,356,133092.00,
523710,SAYAJI HOTEL,XT,Q,253.90,253.90,248.90,248.90,248.90,250.95,2,20,5028.00,
523716,ASHIANA HOU ,B ,Q,111.00,111.00,106.05,108.50,108.50,110.35,18,375,40628.00,
523722,SVAM SOFTWAR,X ,Q,0.39,0.39,0.38,0.38,0.38,0.38,5,1001,385.00,
523736,DVL         ,B ,Q,87.00,87.00,84.80,85.10,85.00,87.30,43,1319,112962.00,
523754,MAHEPC      ,X ,Q,100.25,105.75,100.25,104.90,104.90,100.70,95,8544,882583.00,
523756,SREIINFRA   ,A ,Q,22.80,23.05,22.40,22.65,22.65,22.50,144,30689,698799.00,
523768,GUJ.BOROSIL ,X ,Q,84.00,85.70,83.00,83.35,83.90,84.90,159,19987,1679074.00,
523782,MITSHI      ,X ,Q,42.20,44.00,41.75,44.00,44.00,43.55,22,7317,317554.00,
523792,MAZDA LTD   ,B ,Q,378.50,378.50,372.50,374.90,374.90,372.60,8,61,22869.00,
523796,VICEROY HOTE,T ,Q,2.73,2.73,2.65,2.73,2.73,2.60,8,2344,6395.00,
523828,MENON BEAR. ,B ,Q,72.15,76.00,72.15,73.55,73.10,71.35,22,1571,116260.00,
523838,SIMPLX INFRA,B ,Q,151.00,157.20,151.00,156.15,157.20,146.55,38,800,121799.00,
523840,INN.TECH.PAC,X ,Q,23.85,24.60,23.75,24.50,24.60,24.45,34,13353,322047.00,
523842,SUPER TANNER,X ,Q,3.15,3.15,2.85,2.85,2.85,3.00,8,2090,6031.00,
523844,INVICTA MED ,XT,Q,4.10,4.10,4.10,4.10,4.10,4.10,2,400,1640.00,
523850,AXTEL INDUS.,X ,Q,121.70,133.20,121.30,125.70,126.00,121.85,63,5394,684409.00,
524000,MAGMA FIN   ,A ,Q,130.00,135.00,125.00,126.70,127.80,125.30,191,19251,2478918.00,
524013,HIND.FLUROCA,T ,Q,11.80,12.39,11.80,12.39,12.39,11.80,9,2628,32432.00,
524019,KINGFA      ,B ,Q,610.00,623.00,610.00,623.00,623.00,607.95,7,12,7418.00,
524037,RAMA PHOSPH ,X ,Q,72.40,75.00,72.40,74.50,74.75,73.10,14,984,72535.00,
524051,POLYPLEX    ,B ,Q,516.00,521.85,506.00,515.70,521.85,509.00,88,1337,684211.00,
524075,ALBERT DAVID,B ,Q,372.35,384.40,372.35,384.40,384.40,381.70,10,96,36357.00,
524080,HAR.LEATHER ,XT,Q,27.60,27.60,27.00,27.60,27.60,26.30,12,1830,50448.00,
524084,MONSANTO (I),A ,Q,2394.00,2421.40,2375.60,2401.65,2401.65,2372.80,89,1320,3166869.00,
524091,ACRYCIL LTD.,X ,Q,101.00,103.35,101.00,103.35,103.35,101.10,47,5755,589539.00,
524109,KABRA EXTR  ,B ,Q,69.00,69.80,68.75,69.75,69.75,69.35,17,1096,75624.00,
524129,VINYL CHEM  ,B ,Q,69.90,70.00,65.30,66.20,66.00,66.30,125,11021,731121.00,
524164,IOL CHEM PH ,B ,Q,169.90,178.05,168.00,173.10,173.10,169.40,1164,93385,16267779.00,
524174,KESAR PETRO ,X ,Q,8.05,8.30,8.00,8.11,8.11,8.05,102,18430,150032.00,
524200,VINATI ORG. ,A ,Q,1820.00,1835.00,1802.00,1813.55,1813.55,1804.95,168,1212,2205885.00,
524202,LACTOSE(I)  ,XT,Q,27.25,28.95,27.00,27.10,27.00,28.40,30,3254,88520.00,
524208,AARTI INDUST,A ,Q,1561.70,1585.00,1561.70,1575.40,1574.00,1565.10,657,3473,5477165.00,
524212,WANBURY LTD ,T ,Q,16.75,18.00,16.75,17.45,17.45,17.60,11,1255,21480.00,
524218,RESONANCE   ,X ,Q,21.50,22.45,21.50,22.45,22.45,21.50,2,20,439.00,
524226,GUJ AMB EXP ,B ,Q,188.65,197.90,184.55,196.50,196.50,190.00,201,3201,606918.00,
524230,RASHTR.CHEM.,A ,Q,53.80,55.75,53.80,54.90,54.90,54.10,930,187595,10297459.00,
524280,KOPRAN LTD. ,B ,Q,37.85,38.20,37.40,37.65,37.90,38.05,87,4388,165444.00,
524288,AIMCO PESTI.,X ,Q,136.00,142.00,135.00,141.90,142.00,135.80,27,4071,573344.00,
524324,SEYAIND     ,B ,Q,451.00,459.45,442.05,449.60,449.60,450.05,96,6894,3097927.00,
524330,JAYANT AGRO ,B ,Q,202.00,202.00,195.30,196.90,196.25,198.85,118,1687,334683.00,
524332,BCLIL       ,X ,Q,87.75,89.80,87.00,88.20,88.20,87.75,45,3683,324619.00,
524336,SH.HARI CHEM,X ,Q,28.55,29.50,28.50,29.50,29.50,30.00,10,1933,55583.00,
524342,INDOBORAXC  ,X ,Q,399.95,399.95,390.00,394.25,390.00,386.95,31,507,199645.00,
524348,AARTI DRUGS ,B ,Q,592.65,592.65,571.75,574.15,575.05,585.30,95,517,298177.00,
524370,BODAL CHEM  ,B ,Q,111.70,114.50,109.00,111.00,111.00,110.50,153,9748,1089778.00,
524372,ORCHIDPHAR  ,Z ,Q,4.43,4.43,4.43,4.43,4.43,4.22,8,4864,21547.00,
524394,VIMTA LABS  ,B ,Q,185.00,186.90,184.95,185.65,185.65,186.70,16,283,52559.00,
524400,ISHITA DRUGS,XT,Q,19.20,19.20,19.20,19.20,19.20,19.20,2,58,1113.00,
524404,MARKSANS    ,B ,Q,21.50,21.75,21.05,21.55,21.30,21.35,239,89847,1935097.00,
524412,AAREY DRUGS ,X ,Q,20.70,21.50,20.50,21.00,21.00,20.70,59,8766,184156.00,
524440,CAMEX LTD   ,X ,Q,29.00,29.00,28.00,28.00,28.00,28.00,4,32,912.00,
524444,KAVITIND    ,X ,Q,46.65,49.00,46.65,48.00,48.00,47.95,86,23726,1132751.00,
524470,SYNCOM FORM.,X ,Q,0.95,0.97,0.92,0.95,0.95,0.94,142,245972,234017.00,
524480,RIDHI SIDHI ,XT,Q,260.00,260.00,253.05,253.05,253.05,265.00,10,45,11665.00,
524494,IPCA LAB LTD,A ,Q,926.70,926.70,910.85,920.05,920.05,911.15,471,5853,5386144.00,
524500,KILITCH DRUG,B ,Q,165.85,172.15,165.85,171.50,171.75,164.45,64,1412,239630.00,
524506,CORAL LAB.  ,X ,Q,298.05,300.30,290.00,293.05,290.00,304.50,72,1922,569024.00,
524518,KREBS BIOCHM,B ,Q,97.40,97.40,97.40,97.40,97.40,91.75,2,20,1948.00,
524520,KMC SHIL    ,X ,Q,12.99,12.99,12.50,12.98,12.99,12.80,42,6138,78397.00,
524522,LAFFANS PETR,X ,Q,19.75,19.75,19.75,19.75,19.75,18.90,1,1,19.00,
524542,SUKJIT STRCH,X ,Q,212.35,214.95,207.20,212.45,212.45,212.15,68,2941,619060.00,
524558,NEULAND LAB.,B ,Q,705.00,705.00,655.00,667.75,670.00,717.05,529,6253,4182530.00,
524570,PODDAR PIGM.,B ,Q,151.05,163.95,151.00,153.70,151.65,160.15,14,292,44322.00,
524576,VIVID IND   ,X ,Q,38.75,38.90,37.50,37.50,37.50,37.50,13,1772,66610.00,
524582,TIRUPATI STA,XT,Q,35.00,35.00,35.00,35.00,35.00,35.00,1,50,1750.00,
524594,ASHOK-ALCO  ,X ,Q,49.90,49.90,45.00,45.50,46.95,46.05,29,950,44326.00,
524598,AKSHARCHEM I,B ,Q,258.00,258.00,245.50,254.85,254.85,265.90,25,352,88479.00,
524604,KAMRON LAB. ,P ,Q,6.60,6.60,6.60,6.60,6.60,6.29,1,100,660.00,
524610,RATHI GRAPH.,X ,Q,3.23,3.23,3.23,3.23,3.23,3.08,1,1,3.00,
524634,ALU FLUORIDE,X ,Q,102.40,103.60,98.00,98.65,99.90,102.50,138,3900,392094.00,
524640,ARCHITORG   ,X ,Q,11.94,11.94,10.82,10.84,10.82,11.38,16,1596,18058.00,
524648,INDO AMINES ,X ,Q,77.50,84.00,66.10,79.65,79.00,78.10,75,7502,599136.00,
524652,IND.SWIFT LT,T ,Q,4.55,4.94,4.55,4.94,4.94,4.71,6,2539,11887.00,
524654,NATURAL CAPS,X ,Q,63.65,65.00,63.65,65.00,65.00,66.95,5,151,9810.00,
524663,BH.IMMUN&BIO,B ,Q,7.65,7.94,7.27,7.46,7.46,7.40,33,4744,36307.00,
524667,SOTL        ,B ,Q,1071.00,1093.00,1060.00,1090.00,1090.00,1083.65,44,203,219602.00,
524669,HESTER BISC ,B ,Q,1515.00,1548.95,1506.25,1514.80,1514.80,1510.20,12,43,65194.00,
524687,BASANT AGRO ,X ,Q,3.43,3.60,3.36,3.43,3.43,3.41,44,43211,148615.00,
524699,KILBURN CHEM,XT,Q,39.00,42.50,39.00,40.95,39.00,40.50,9,2421,98772.00,
524703,SANDU PHARMA,X ,Q,22.00,22.00,20.85,20.95,20.95,22.05,24,1299,27615.00,
524709,NACLIND     ,B ,Q,27.25,29.30,27.25,28.90,29.00,27.40,21,14352,404261.00,
524711,VISTA PHARMA,XT,Q,16.05,17.30,16.05,16.75,16.75,16.65,6,324,5321.00,
524715,SUN PHARMA. ,A ,Q,410.55,415.70,401.85,408.00,408.00,411.05,7628,620829,252782933.00,
524717,TITAN BIOTEC,X ,Q,41.00,41.00,41.00,41.00,41.00,39.05,1,100,4100.00,
524731,JENBURKT PH.,X ,Q,472.95,472.95,460.00,465.00,465.00,459.50,19,1212,561653.00,
524735,HIKAL LTD.  ,B ,Q,168.95,169.90,166.60,167.65,166.70,167.75,491,23850,4013201.00,
524742,CAPLIN POINT,B ,Q,336.00,363.00,336.00,355.80,355.80,333.10,597,5669,1995310.00,
524743,FISCHER     ,XT,Q,90.50,90.50,90.50,90.50,90.50,92.30,6,210,19005.00,
524748,LINK PHARMA ,X ,Q,18.25,20.75,18.25,20.75,20.75,19.30,3,70,1311.00,
524758,WINTAC LTD  ,X ,Q,182.50,200.00,182.50,200.00,200.00,198.05,5,505,100955.00,
524764,NUTRA       ,X ,Q,15.70,15.70,14.25,15.05,15.10,15.00,61,5503,80592.00,
524774,NGL FINE CHM,X ,Q,422.20,434.75,419.00,422.40,420.10,435.65,43,1464,618374.00,
524790,EVEREST ORG.,X ,Q,195.65,199.95,194.95,195.00,195.00,195.65,52,1222,238663.00,
524804,AUROB.PHARMA,A ,Q,725.00,725.00,662.15,670.25,670.25,724.80,9661,499605,338157092.00,
524808,PHYTOCHEM I.,X ,Q,25.00,25.90,24.65,25.00,25.90,24.60,5,203,5051.00,
524816,NATCO PHARM ,A ,Q,524.00,526.45,519.00,522.35,522.35,524.25,343,6265,3265481.00,
524818,DYNAMIC IND.,X ,Q,75.50,78.50,71.55,77.70,78.40,74.50,21,809,60628.00,
524820,PANAMA PETRO,B ,Q,120.00,123.95,120.00,123.05,123.00,122.55,20,959,116702.00,
524824,BAL PHARMA  ,B ,Q,60.85,60.85,56.65,57.65,57.40,58.90,44,1993,116813.00,
524828,BDH INDUS.  ,XT,Q,73.50,74.00,72.20,72.20,73.95,75.95,22,2019,146049.00,
526001,JAUS POLYMER,X ,Q,15.19,15.19,15.19,15.19,15.19,15.98,1,2,30.00,
526027,CUBEX TUBING,B ,Q,11.50,12.00,11.00,12.00,12.00,11.52,21,4159,48148.00,
526043,POLYMECH.MCH,X ,Q,34.00,34.00,28.10,31.60,31.70,34.00,20,2646,85978.00,
526073,GALAXY BEAR.,XT,Q,165.95,165.95,165.00,165.95,165.95,158.05,7,108,17919.00,
526093,SATVAH.ISPAT,B ,Q,6.75,6.82,6.73,6.82,6.82,6.72,6,18600,126640.00,
526117,SHERVANI IND,X ,Q,670.90,688.95,652.00,670.25,670.00,661.00,60,238,158170.00,
526137,SHETRON LTD ,X ,Q,29.10,30.15,29.10,29.75,29.50,29.10,6,903,26370.00,
526139,TRANSGENE BI,XT,Q,4.39,4.40,4.18,4.32,4.32,4.39,49,23261,98998.00,
526143,MPL         ,XT,Q,6.18,6.75,6.18,6.50,6.50,6.50,15,5992,37870.00,
526159,NIKHIL ADHSV,X ,Q,126.80,126.80,122.00,122.00,122.00,120.80,2,5,629.00,
526161,SPENTA INT. ,X ,Q,81.55,81.55,76.55,76.70,76.70,81.95,10,1400,107885.00,
526169,MULTIBASE I ,X ,Q,370.00,377.30,370.00,371.35,371.35,377.95,32,1379,511804.00,
526173,ANDREW YULE ,B ,Q,15.90,16.35,15.65,15.75,15.65,15.90,168,46638,742068.00,
526179,LUDOLOW JUTE,X ,Q,60.00,61.15,59.15,60.75,60.90,59.30,30,1632,98648.00,
526217,HITECHCORP  ,B ,Q,91.00,92.45,90.05,90.45,92.45,93.80,4,124,11270.00,
526227,FILATEX INDI,B ,Q,38.55,40.60,37.45,40.10,40.10,38.60,907,364881,14289770.00,
526231,STD.SURFACT.,XT,Q,15.35,16.80,15.35,15.35,15.35,16.00,3,102,1710.00,
526235,MERCATOR    ,B ,Q,2.42,2.42,2.42,2.42,2.42,2.54,86,226991,549318.00,
526241,AMRAPALI IND,X ,Q,4.33,4.50,4.25,4.26,4.25,4.41,9,5310,23135.00,
526247,PREMIER EXPL,B ,Q,218.00,222.00,215.25,220.00,220.00,215.40,13,250,55056.00,
526263,MOLD-TEK TEC,B ,Q,50.50,51.85,50.40,51.00,51.85,49.00,10,523,26711.00,
526285,DIVYAJYOTI I,X ,Q,4.54,4.54,4.54,4.54,4.54,4.54,1,50,227.00,
526299,MPHASIS LTD ,A ,Q,940.55,952.25,933.15,941.25,941.25,945.45,383,2551,2401852.00,
526301,MEDINOVA DIA,XT,Q,14.10,14.10,14.10,14.10,14.10,14.65,2,1000,14100.00,
526365,SWARNASA    ,XT,Q,9.95,9.95,9.95,9.95,9.95,9.60,1,5,49.00,
526367,GANESH HSG. ,B ,Q,51.30,53.50,51.15,52.75,52.75,50.25,115,9763,510063.00,
526371,NMDC LTD    ,A ,Q,90.50,91.55,90.35,90.55,90.55,90.15,758,372487,33776761.00,
526381,PAT INT LOG ,B ,Q,37.40,38.50,37.00,37.25,37.25,38.15,67,7570,284593.00,
526397,ALPHAGEO (I),B ,Q,392.85,410.35,390.55,407.00,408.00,397.05,135,675,272438.00,
526407,RIT PRO IND ,X ,Q,14.00,14.66,14.00,14.00,14.00,13.35,5,5675,79777.00,
526409,KKALPANAIND ,X ,Q,19.35,19.35,18.00,18.60,19.35,18.75,20,949,17612.00,
526415,OK PLAY (I) ,XT,Q,36.10,36.75,34.80,36.15,36.70,35.00,29,2537,90978.00,
526423,KRITI INDUS.,X ,Q,23.95,23.95,22.45,22.70,22.70,24.40,63,10273,232873.00,
526433,ASM TECHNOLO,X ,Q,103.00,105.00,98.35,99.35,99.10,104.00,28,848,84591.00,
526435,PERFECTPAC  ,X ,Q,154.10,162.00,153.75,153.95,162.00,161.60,8,76,11700.00,
526441,VISIONCINE  ,XT,Q,1.04,1.08,1.00,1.01,1.01,1.03,13,10953,11088.00,
526445,INDRAYANI BI,XT,Q,5.21,5.21,5.21,5.21,5.21,4.97,1,80,416.00,
526479,SKY INDUST. ,X ,Q,35.90,35.90,35.90,35.90,35.90,34.75,1,1,35.00,
526481,PHOENIX INT.,XT,Q,15.11,15.11,15.11,15.11,15.11,15.90,4,300,4533.00,
526492,RISHIROOP   ,X ,Q,50.00,51.50,46.15,50.00,51.35,51.75,11,237,11709.00,
526519,ALPINE HSG. ,X ,Q,16.72,16.72,14.23,14.23,14.23,14.12,8,512,7629.00,
526521,SANGHI IND. ,B ,Q,58.25,59.80,58.25,59.05,59.05,58.60,19,1587,93478.00,
526525,WORLDWIDE LE,X ,Q,14.70,14.70,14.70,14.70,14.70,14.00,1,10,147.00,
526538,MAXIMAA SYST,X ,Q,4.90,4.94,4.61,4.70,4.70,4.85,47,73994,360945.00,
526544,SCANP GEOM  ,X ,Q,28.00,28.55,27.00,27.20,27.20,27.15,28,11910,327410.00,
526546,CHOKSI LABOR,X ,Q,12.51,13.72,12.51,13.72,13.72,13.10,2,95,1194.00,
526576,TECHIN      ,B ,Q,4.56,4.56,4.56,4.56,4.56,4.79,3,191,870.00,
526582,TPL PLAST   ,B ,Q,120.10,136.90,120.10,127.65,136.90,122.35,17,263,32891.00,
526586,WIM PLAST LT,B ,Q,460.00,476.90,457.50,460.50,464.95,464.95,47,1029,476358.00,
526596,LIBERTY SHOE,B ,Q,119.90,120.60,117.40,118.40,118.80,118.65,107,2832,336718.00,
526608,ELECTROTHERM,B ,Q,261.60,273.00,255.20,271.05,271.05,263.85,768,21943,5890167.00,
526612,BLUE DART EX,A ,Q,2887.80,2887.80,2655.50,2717.25,2717.25,2933.25,392,1363,3746929.00,
526614,EXPO GAS    ,X ,Q,5.00,5.00,4.75,4.75,4.75,4.99,5,2021,10104.00,
526616,NAT.PLASTIC ,X ,Q,29.05,29.85,28.30,29.80,29.80,29.65,9,57,1683.00,
526640,ROYALE MANOR,XT,Q,11.35,11.50,11.35,11.45,11.45,11.64,3,1499,17063.00,
526642,MIRZA INTER ,B ,Q,50.25,50.80,50.05,50.30,50.35,50.15,93,7462,375765.00,
526650,TOURISM FINA,B ,Q,111.35,113.15,111.35,112.00,111.40,111.60,77,5746,642878.00,
526668,KAMAT HOTELS,B ,Q,42.10,43.00,42.10,42.65,42.65,42.60,29,2962,125986.00,
526683,HOTEL RUGBY ,T ,Q,1.21,1.21,1.21,1.21,1.21,1.16,2,300,363.00,
526687,POLO HOTELS ,XT,Q,5.35,5.35,5.35,5.35,5.35,5.35,1,50,267.00,
526703,ECOPLAST LTD,X ,Q,104.00,105.00,100.30,105.00,105.00,101.75,4,1251,130101.00,
526705,ELEGANT MARB,X ,Q,108.15,108.15,108.15,108.15,108.15,103.00,1,50,5407.00,
526707,ALCHEMIST LT,T ,Q,1.88,1.88,1.88,1.88,1.88,1.80,1,10,18.00,
526717,GOPALA POLY.,X ,Q,31.35,32.40,29.00,30.35,29.80,30.00,75,3617,108842.00,
526721,NICCO PARKS ,XT,Q,22.25,23.75,22.10,23.40,23.45,22.95,8,2200,50325.00,
526723,NTC INDUST  ,X ,Q,49.00,49.00,41.55,44.95,44.95,45.45,18,2201,106795.00,
526727,GARNET CONST,X ,Q,11.39,11.39,10.25,10.64,11.19,10.53,31,3004,32064.00,
526729,GOLDIAM INT.,B ,Q,97.35,101.50,95.30,97.90,97.90,97.80,147,8049,786614.00,
526731,BRIGHT BROS.,X ,Q,65.25,65.25,60.15,62.40,64.25,63.80,6,609,39520.00,
526737,CORPOR COUR ,X ,Q,13.35,13.35,11.04,11.05,11.05,12.95,9,2750,30379.00,
526739,NARMADA GEL ,X ,Q,123.95,124.00,118.40,119.00,122.50,122.00,12,597,72012.00,
526747,P.G.FOILS   ,X ,Q,67.95,69.60,67.95,69.55,69.50,70.20,5,260,17902.00,
526755,VELAN HOTELS,X ,Q,4.18,4.18,3.90,3.98,3.90,3.55,13,477,1921.00,
526775,VALIANT COMM,X ,Q,24.50,24.50,22.75,22.90,23.00,23.50,23,3445,81878.00,
526783,DR.AGAR.EYE ,XT,Q,292.05,300.00,292.05,300.00,300.00,307.20,10,328,98002.00,
526797,GREENPLY IND,B ,Q,146.85,149.15,145.40,146.70,147.85,146.95,165,6123,905144.00,
526801,PSL LTD     ,B ,Q,0.82,0.90,0.82,0.90,0.90,0.86,10,11700,9667.00,
526807,SEAMEC LTD  ,B ,Q,468.50,485.00,468.50,476.35,477.60,469.55,60,961,458113.00,
526817,CHEVIOT CO. ,X ,Q,585.45,599.70,577.00,593.20,590.00,589.95,51,382,225358.00,
526821,DAI-ICHI KAR,X ,Q,212.00,221.90,210.00,217.95,219.00,209.35,30,1525,332334.00,
526829,CONFI PETRO ,B ,Q,38.45,38.65,37.30,37.75,37.75,38.60,564,213153,8077652.00,
526849,BANARAS BEAD,B ,Q,50.10,52.60,50.10,52.00,52.00,51.30,11,296,15282.00,
526851,AREX IND.   ,X ,Q,60.00,60.00,60.00,60.00,60.00,60.00,1,210,12600.00,
526853,BILCARE LTD.,X ,Q,21.45,21.80,19.50,20.80,20.55,21.45,91,16352,339551.00,
526881,63MOONS     ,B ,Q,138.15,148.55,137.55,138.85,138.85,144.70,1690,71377,10196550.00,
526885,SARLA PER F ,B ,Q,23.10,23.35,22.20,22.70,22.90,22.05,13,3319,75707.00,
526899,HFIL        ,X ,Q,6.91,7.49,6.91,7.23,7.25,7.25,60,82589,592763.00,
526905,PADMAIND    ,X ,Q,96.80,96.95,85.00,95.80,96.00,95.00,82,5556,516352.00,
526917,CHD DEV LTD ,X ,Q,4.30,4.30,3.63,3.91,3.90,3.99,351,40504,155473.00,
526927,DION        ,XT,Q,3.46,3.80,3.45,3.48,3.80,3.63,17,1157,4002.00,
526931,HARIYANA SH.,X ,Q,58.50,60.00,58.50,58.55,58.50,59.30,9,571,33570.00,
526947,LA-OPALA RG ,B ,Q,191.05,197.05,181.50,186.50,193.50,195.55,155,3164,595439.00,
526951,GOLDEN LAMIN,X ,Q,650.05,650.05,641.50,642.70,641.50,650.30,15,444,286881.00,
526953,VENUS REMEDI,B ,Q,27.65,28.10,27.30,27.60,27.40,27.65,31,2227,61611.00,
526957,UDL         ,X ,Q,18.50,19.80,17.70,18.55,18.55,18.20,107,1114928,20145658.00,
526971,DHOOT I.FIN.,X ,Q,27.00,27.00,26.00,26.50,26.00,27.55,10,1000,26742.00,
526987,URJA GLOBAL ,B ,Q,2.47,2.49,2.41,2.46,2.46,2.42,309,517865,1267407.00,
527001,ASHAPURA LTD,T ,Q,20.00,20.80,19.80,20.30,20.55,19.95,66,22599,457607.00,
530001,GUJ.ALKALI  ,A ,Q,521.25,524.00,513.35,517.25,523.10,519.50,248,3150,1631226.00,
530005,INDIA CEM.  ,A ,Q,95.15,96.30,92.50,95.55,95.55,95.05,1547,386418,36384376.00,
530007,JK TYRE IND ,A ,Q,76.85,79.80,75.00,78.20,78.20,79.15,1672,154507,11977650.00,
530011,MANGLR.CHEM ,B ,Q,35.75,36.60,35.30,36.00,36.50,36.00,96,21481,770078.00,
530017,STD.INDUST. ,T ,Q,12.36,13.27,12.36,13.19,13.19,12.87,5,745,9657.00,
530019,JUBILANT    ,A ,Q,620.00,629.40,590.00,596.05,596.05,621.45,2581,43391,26308397.00,
530023,THEINVEST   ,B ,Q,154.00,154.00,137.05,138.40,143.85,144.00,28,1998,277560.00,
530025,SAMYAK INT  ,XT,Q,13.10,13.10,13.09,13.09,13.09,12.54,2,50,654.00,
530043,ACKNIT IND  ,X ,Q,84.40,84.40,81.00,82.80,82.10,84.65,8,570,47284.00,
530045,TITAN SECUR.,X ,Q,3.45,3.45,3.35,3.35,3.35,3.70,8,50026,172587.00,
530047,MOHOTAIND   ,B ,Q,31.95,31.95,29.70,29.75,29.75,30.95,183,5576,166247.00,
530067,CSLFINANCE  ,X ,Q,282.00,290.00,275.00,279.85,279.85,277.05,85,4355,1216871.00,
530073,SANGHVI MOVE,B ,Q,115.00,120.25,114.00,119.85,120.25,116.00,28,514,59164.00,
530075,SELAN EXPLOR,B ,Q,182.50,182.50,170.00,170.70,170.00,170.30,27,944,161789.00,
530077,FRESHTROP FR,X ,Q,135.00,137.00,133.55,133.95,133.65,135.80,102,4966,666787.00,
530079,FAZE THREE L,X ,Q,40.05,41.10,39.00,40.00,40.00,40.90,19,2330,92546.00,
530093,ACE INDIA LT,Z ,Q,2.30,2.30,2.30,2.30,2.30,2.30,1,1,2.00,
530095,PRADHIN     ,X ,Q,78.55,78.55,78.55,78.55,78.55,78.55,1,4,314.00,
530117,FAIRCHEM    ,B ,Q,491.00,519.95,491.00,513.85,512.00,494.30,260,7619,3885157.00,
530119,NATRAJ PROTE,XT,Q,28.55,28.55,27.20,27.20,27.20,28.55,2,36,1012.00,
530125,SAMRAT PHARM,X ,Q,83.00,88.60,83.00,83.15,83.00,86.90,7,336,27982.00,
530129,NILE LTD.   ,X ,Q,272.90,283.50,272.90,278.90,281.70,269.55,48,1833,509063.00,
530131,UDAIPUR CEME,X ,Q,12.68,13.19,12.68,13.06,13.06,12.94,78,32661,424634.00,
530133,AMCO INDIA L,X ,Q,19.05,19.05,19.00,19.00,19.00,19.00,3,90,1712.00,
530135,OPTIEMUS    ,B ,Q,116.80,118.75,113.30,114.05,114.05,115.85,400,38076,4400448.00,
530145,KISAN MOULD.,X ,Q,37.75,39.10,35.85,35.85,35.85,37.70,108,17698,644693.00,
530151,VIJAY TEXTIL,X ,Q,25.00,26.00,24.70,25.55,25.55,25.50,17,4784,122683.00,
530163,KERALA AYUR ,X ,Q,66.50,66.50,62.00,62.00,62.00,62.30,25,2128,132536.00,
530169,MOHIT PAPER ,X ,Q,8.59,8.59,8.59,8.59,8.59,8.19,1,1,8.00,
530175,ODYSSEY TECH,X ,Q,27.20,29.35,27.20,29.35,29.35,28.55,3,60,1653.00,
530177,SPS INTL.   ,X ,Q,20.30,20.30,20.10,20.15,20.15,20.50,16,1540,30966.00,
530185,SURAT TEXT. ,X ,Q,2.28,2.40,2.14,2.20,2.20,2.20,84,174022,384775.00,
530187,ATHARV ENT  ,XT,Q,0.95,1.00,0.95,0.95,0.95,1.00,15,44216,42063.00,
530191,CHROMATIC IN,B ,Q,0.93,0.93,0.78,0.81,0.84,0.85,34,51644,41761.00,
530199,THEMIS MEDIC,B ,Q,270.00,270.00,258.00,259.75,260.00,263.00,33,1509,393684.00,
530201,KALLAM      ,X ,Q,16.95,16.95,15.55,15.55,16.00,15.80,7,366,5726.00,
530207,BRAWN BIO   ,XT,Q,37.25,37.50,37.25,37.50,37.50,37.25,3,176,6581.00,
530215,KINGSINFRA  ,X ,Q,22.50,22.50,21.50,22.45,22.45,21.80,13,1853,41162.00,
530233,AURO LAB.   ,X ,Q,58.30,63.20,58.30,62.35,63.00,58.20,43,3859,239517.00,
530239,SUVEN LIFE S,A ,Q,255.00,257.10,251.85,254.20,257.10,255.30,610,16888,4286590.00,
530251,RISA INTL   ,X ,Q,0.57,0.57,0.57,0.57,0.57,0.55,28,36346,20717.00,
530259,INTER ST.OIL,X ,Q,12.40,12.45,12.40,12.45,12.45,11.90,3,424,5265.00,
