SC_CODE,SC_NAME,OPEN,HIGH,LOW,CLOSE
<br>532659,IDFC        ,35.15,36.55,35.15,36.00
<br>532660,VIVIMED LABS,21.40,21.40,19.90,20.10
<br>532661,RANE MADRAS ,354.95,354.95,321.25,330.00
<br>532662,HT MEDIA    ,35.10,35.15,34.75,34.85
<br>532663,SASKEN      ,721.00,725.00,715.20,718.00
<br>532665,RAJVIR IND  ,13.90,13.90,13.90,13.90
<br>532666,FCS SOFTWARE,0.20,0.21,0.19,0.20
<br>532667,SUZLONENERGY,5.25,5.34,5.13,5.22
<br>532668,AURIONPRO SO,124.55,125.00,122.00,123.05
<br>532669,SOUTHBIOTEC ,1.13,1.13,1.13,1.13
<br>532670,RENUKA SUGAR,10.29,10.39,10.00,10.27
<br>532673,KM SUGARMILL,7.80,7.95,7.80,7.81
<br>532674,BANNARI AMMA,160.25,160.75,160.25,160.75
<br>532678,BOMBAY RAYON,7.00,7.00,7.00,7.00
<br>532679,SORILINFRA  ,252.00,259.85,251.25,259.85
<br>532683,AIAENGINEER ,1636.20,1669.00,1623.85,1652.65
<br>532684,EVEREST KANT,24.10,24.75,24.00,24.30
<br>532686,KERNEX MICRO,23.00,23.10,23.00,23.10
<br>532687,REPRO INDIA ,621.80,621.80,617.00,621.30
<br>532689,PVR LTD     ,1800.00,1800.00,1737.05,1789.25
<br>532692,RADHA MADHAV,11.10,12.40,9.65,10.70
<br>532693,PUNJ LLOYD  ,1.66,1.70,1.62,1.68
<br>532694,BARTRONICSIN,6.48,6.48,6.03,6.14
<br>532695,CELEBRITYFAS,7.20,7.20,7.20,7.20
<br>532696,EDUCOMP SOLN,1.82,1.90,1.82,1.85
<br>532698,NITINSPINNER,74.35,75.00,72.30,74.05
<br>532699,ROYALORCH   ,103.05,107.25,103.05,106.00
<br>532700,ENT NETWORK ,459.75,473.90,459.75,468.50
<br>532701,CELLA       ,3.45,3.45,3.14,3.45
<br>532702,GUJ PETRONET,179.75,182.00,175.65,180.75
<br>532705,JAGRAN PRAK ,105.00,108.35,103.50,108.05
<br>532706,INOX LEISURE,311.20,315.00,311.00,314.55
<br>532707,DYNEMIC PRO ,105.90,105.90,103.00,104.95
<br>532708,GVK POWERINF,6.18,6.34,6.18,6.28
<br>532710,SADBHAV ENGG,227.00,229.30,221.30,221.85
<br>532711,SUNIL HITECH,0.70,0.76,0.70,0.73
<br>532712,REL COM LTD ,1.86,2.03,1.85,2.03
<br>532713,SAKUMA EXPO ,29.05,30.55,28.05,29.45
<br>532714,KEC INTERN  ,280.00,281.25,275.00,277.05
<br>532717,INDOTECHTR  ,98.85,102.80,92.00,94.75
<br>532719,BL KASHYAP  ,15.50,15.50,15.10,15.40
<br>532720,M&M FINANSER,372.10,381.45,369.00,379.65
<br>532721,VISA STEEL  ,6.60,7.05,6.50,7.04
<br>532722,NITCO TILES ,34.25,35.05,31.00,32.75
<br>532723,MONNETPRO   ,4.45,4.45,4.45,4.45
<br>532725,SOLAR IND   ,1114.30,1114.30,1065.45,1077.85
<br>532726,GALLAN METAL,39.60,41.50,39.35,41.20
<br>532728,MALU PAPER  ,23.30,23.60,23.10,23.60
<br>532729,UTTAM SUGAR ,115.90,117.10,113.10,114.75
<br>532730,STL GLOBAL  ,6.88,6.88,6.35,6.44
<br>532731,ROHIT FERRO ,1.16,1.16,1.16,1.16
<br>532733,SUN TVNET   ,531.35,545.00,527.75,535.85
<br>532734,GODAWARI POW,183.30,198.50,183.00,195.20
<br>532735,RSYSTEMINT  ,46.25,46.80,45.85,45.90
<br>532737,EMKAY GLOB F,80.75,81.80,77.00,78.40
<br>532740,LOKESH MACH ,43.30,44.30,41.10,41.30
<br>532741,KAMDHENU    ,175.90,176.80,162.30,163.95
<br>532742,PAUSHAK LTD ,2411.00,2500.00,2382.00,2389.60
<br>532745,INDICAP     ,37.00,38.00,34.50,36.90
<br>532748,PRIME FOCUS ,58.50,58.50,57.05,57.55
<br>532749,ALLCARGO    ,102.70,103.30,100.15,101.25
<br>532754,GMR INFRASTR,15.30,15.65,15.15,15.20
<br>532755,TECH MAH    ,795.70,796.50,779.00,787.15
<br>532756,MAHINDCIE   ,221.70,223.00,216.90,221.50
<br>532757,VOLTAMP TRAN,1008.00,1029.00,1002.00,1008.45
<br>532759,ATLANTA     ,12.95,13.00,12.35,12.95
<br>532760,DEEP INDS   ,132.10,133.80,128.00,130.25
<br>532761,HOV SERVICES,117.00,126.30,114.10,120.10
<br>532762,ACTION CONST,92.60,93.15,88.30,90.35
<br>532764,GEECEE      ,124.00,124.00,119.50,122.45
<br>532766,RICHA IND   ,1.69,1.69,1.69,1.69
<br>532767,GAYATRI PROJ,154.30,156.80,150.90,153.00
<br>532768,FIEM INDS   ,416.00,423.00,407.60,417.20
<br>532771,JHS SVEN    ,22.85,23.60,22.80,22.85
<br>532772,DCBBANK     ,220.20,222.25,218.15,221.10
<br>532773,GLOBAL VECT ,64.80,68.00,61.60,63.65
<br>532774,INSPIRISYS  ,47.00,51.85,43.25,48.65
<br>532775,GTL INFRAST ,0.84,0.86,0.79,0.82
<br>532776,SHIVAM AUTO ,33.85,34.05,32.70,33.30
<br>532777,INFO EDGE   ,1893.70,1918.70,1808.50,1817.60
<br>532779,TORNT POWER ,238.70,238.75,235.15,236.40
<br>532780,PARSVNATH   ,4.60,4.73,4.30,4.56
<br>532782,SUTLEJ TEXT ,35.50,35.50,34.05,35.00
<br>532783,DAAWAT      ,30.00,30.05,26.90,27.75
<br>532784,SOBHA       ,443.00,452.00,437.85,450.45
<br>532785,RUCHIRA PAP ,87.00,92.00,87.00,89.80
<br>532787,ESS DEE ALUM,10.35,10.35,9.92,10.00
<br>532790,TANLA       ,47.45,47.45,45.60,46.50
<br>532794,ZEEMEDIA    ,12.62,13.15,12.45,12.96
<br>532795,SITINET     ,3.35,3.36,3.04,3.32
<br>532796,LUMAX TECH  ,109.90,113.30,107.60,111.95
<br>532798,NTWK MED INV,28.90,29.50,28.50,29.25
<br>532799,HUBTOWN     ,25.00,25.50,25.00,25.15
<br>532800,TV18BRDCST  ,27.30,27.35,26.60,27.15
<br>532801,CAMBRIDGE   ,40.80,41.00,38.90,39.25
<br>532804,TECHNOCRAFT ,481.25,484.10,472.10,476.05
<br>532805,REDINGTON   ,90.00,92.95,90.00,91.55
<br>532807,CINELINE    ,41.60,42.10,40.85,41.25
<br>532808,PGIL        ,148.75,150.00,148.75,149.40
<br>532809,FSL         ,51.00,51.80,50.55,50.80
<br>532810,POWER FINAN ,109.00,109.90,107.60,109.20
<br>532811,AHLUWALIA CO,313.90,313.90,301.25,304.00
<br>532812,TRANSWARRANT,8.62,8.62,7.20,8.62
<br>532813,C & C CONSTR,7.90,7.90,7.55,7.55
<br>532814,INDIAN BANK ,231.55,236.40,230.70,235.90
<br>532815,SMS PHARMACE,54.50,54.50,53.40,53.45
<br>532817,ORIENTAL    ,11.40,11.70,11.40,11.70
<br>532819,MINDTREE LTD,986.00,990.20,980.00,981.80
<br>532822,IDEA        ,12.25,12.45,11.60,11.85
<br>532823,EURO CERAMIC,2.10,2.10,2.00,2.00
<br>532826,RAJ TELE    ,47.70,47.70,43.20,44.00
<br>532827,PAGE INDUSTR,21729.35,22945.70,21686.35,22774.30
<br>532828,AMD INDUS   ,18.90,19.05,18.40,19.05
<br>532829,LAWRESHWAR  ,27.35,27.35,25.00,26.75
<br>532830,ASTRAL POLY ,1167.00,1175.05,1156.00,1173.70
<br>532832,INDBUL REAL ,107.95,111.40,104.10,105.80
<br>532834,CAMLINFINE  ,41.00,43.40,40.75,41.60
<br>532835,ICRA        ,2899.00,3019.85,2886.50,3003.45
<br>532839,DISH TV     ,28.50,29.85,28.00,29.20
<br>532841,SAHYA INDU  ,165.00,165.00,156.00,159.80
<br>532842,SREE RAYALA ,147.05,154.15,147.05,150.10
<br>532843,FORTIS      ,127.15,127.65,126.20,126.95
<br>532845,TGBHOTELS   ,9.00,9.60,9.00,9.35
<br>532847,HILTON MET  ,15.85,15.85,15.00,15.85
<br>532848,DELTA CORP  ,188.20,190.20,155.50,165.55
<br>532850,MIC ELECTRON,0.94,0.98,0.90,0.92
<br>532851,INSECTCID   ,620.00,626.00,610.90,615.70
<br>532852,MCD HOLDING ,22.00,22.75,21.35,22.25
<br>532853,ASAHI SONG  ,129.00,130.95,129.00,130.95
<br>532854,NITIN FIRE  ,1.12,1.13,1.12,1.12
<br>532855,HARYA CAPFIN,44.35,44.35,44.35,44.35
<br>532856,TIME TECHNO ,80.10,80.45,77.60,78.00
<br>532859,HGSL        ,627.00,627.00,625.50,626.00
<br>532864,NELCAST     ,62.90,65.00,62.90,63.30
<br>532865,MEGHMANI    ,59.65,61.50,59.65,60.40
<br>532867,V2RETAIL    ,220.00,220.00,214.00,216.40
<br>532868,DLF LIMITED ,163.60,167.00,161.80,164.20
<br>532869,TARMAT      ,35.25,35.90,35.00,35.00
<br>532871,CELESTIAL   ,5.75,5.75,5.35,5.68
<br>532872,SUNPHA ADV  ,150.00,150.00,145.00,148.65
<br>532873,HOUSING DEV ,20.70,20.95,20.30,20.65
<br>532874,SURYACHAKRA ,0.23,0.24,0.23,0.24
<br>532875,ALLIED DIGIT,13.75,14.83,13.60,14.21
<br>532878,ALPA LAB    ,23.15,23.60,23.00,23.00
<br>532879,SIR SHADI LA,34.20,34.20,32.65,32.65
<br>532880,OMAXE LTD   ,205.25,205.25,203.00,203.25
<br>532884,REFEX       ,43.90,43.90,43.05,43.85
<br>532885,CENTRAL BK  ,25.45,26.35,25.45,26.10
<br>532886,SEL MANUF   ,0.95,1.02,0.95,0.99
<br>532887,NTL         ,0.89,0.89,0.88,0.88
<br>532888,ASIAN GRANIT,227.30,233.00,226.10,229.05
<br>532889,K.P.R. MILL ,584.15,593.95,581.05,592.20
<br>532890,TAKE SOLUT  ,138.55,139.65,134.00,138.15
<br>532891,PURAVANKARA ,68.30,68.50,67.25,67.95
<br>532892,MOTILALOFS  ,684.05,696.60,682.40,684.65
<br>532893,VTM LTD     ,28.00,28.50,27.50,28.25
<br>532894,IWIND ENERGY,4.55,4.83,4.55,4.65
<br>532895,NAGREKA CAP ,12.60,13.75,12.50,12.59
<br>532896,MAGNUM VENT ,4.89,4.89,4.30,4.30
<br>532898,POWER GRID  ,181.85,183.50,180.60,182.10
<br>532899,KAVERI SEED ,440.25,454.90,440.10,452.60
<br>532900,PAISALO     ,384.00,425.00,384.00,403.00
<br>532904,SUPREME INFR,19.50,19.50,19.35,19.35
<br>532906,MAANALU     ,82.75,84.00,82.75,84.00
<br>532907,ILFSENGG    ,5.51,6.08,5.51,5.55
<br>532911,PARLE SOFTWR,38.00,38.00,38.00,38.00
<br>532914,ARCOTECH LTD,4.35,4.48,4.13,4.19
<br>532915,RELIGARE ENT,24.55,25.60,24.55,24.95
<br>532918,RATHI BARS  ,13.45,13.45,12.30,12.65
<br>532919,ALLIED COMP ,0.49,0.49,0.49,0.49
<br>532920,EMPEE DIST  ,5.72,5.82,5.71,5.82
<br>532921,ADANI PORTS ,370.50,372.20,362.10,366.90
<br>532922,EDELWEISS   ,154.80,158.35,152.10,153.65
<br>532923,RGL         ,288.10,288.10,288.00,288.00
<br>532924,KOLTEPATIL  ,214.65,219.75,210.35,215.40
<br>532925,KAUSHAL INFR,0.73,0.73,0.73,0.73
<br>532926,JYOTHY LAB  ,149.00,149.50,144.00,148.70
<br>532927,ECLERX      ,927.05,936.25,919.20,932.25
<br>532928,TRIL        ,11.00,11.94,10.11,11.41
<br>532929,BRIGADE     ,231.25,236.85,230.10,231.60
<br>532930,BGR ENERGY  ,52.60,56.95,52.25,53.15
<br>532931,BURNPUR     ,2.40,2.40,2.23,2.26
<br>532932,MANAKSIA LTD,36.90,38.90,35.10,37.80
<br>532933,PORWAL AUTO ,25.20,26.80,25.05,25.60
<br>532934,PPAP        ,265.00,287.65,265.00,280.30
<br>532935,ARIES AGRO  ,68.85,72.30,68.00,69.65
<br>532937,KUANTUM     ,418.00,418.00,381.00,399.10
<br>532939,RPOWER      ,5.89,6.17,5.81,5.97
<br>532940,J KUMAR INFR,136.75,140.70,134.60,135.95
<br>532941,CORDS CABLE ,57.00,57.95,57.00,57.95
<br>532942,KNR CONST   ,231.95,236.35,230.00,230.05
<br>532944,ONMOBILE    ,40.20,40.70,39.50,39.70
<br>532945,SHRIRAM EPC ,7.01,7.01,6.90,6.94
<br>532946,BANG        ,45.25,45.25,44.10,44.70
<br>532947,IRB INFRA   ,113.35,119.80,113.35,118.90
<br>532951,GSS INFOTECH,113.55,114.25,108.20,110.30
<br>532952,NAHAR CAP   ,79.45,79.45,77.75,77.75
<br>532953,V GUARD IND ,204.00,207.85,203.85,206.40
<br>532955,RECLTD      ,136.90,136.90,133.00,136.05
<br>532959,GAMMON INFRA,0.43,0.47,0.43,0.44
<br>532960,IBVENTURES  ,249.55,301.40,249.50,298.40
<br>532961,SITA SHREE  ,0.55,0.56,0.54,0.54
<br>532966,TITAGARH WAG,60.25,61.50,59.75,60.70
<br>532967,KIRI DYES   ,510.90,522.00,510.25,517.65
<br>532972,SANKHYA INFO,60.00,62.45,60.00,60.60
<br>532974,ABML        ,43.50,43.85,42.00,42.70
<br>532976,JAIBALA IND ,27.25,27.50,27.25,27.50
<br>532977,BAJAJ AUTO  ,2959.90,3145.55,2935.00,3041.80
<br>532978,BAJAJ FINSE ,7685.00,8024.80,7590.05,7993.00
<br>532979,PIRPHYTO    ,27.20,28.90,27.20,28.55
<br>532980,GOKUL REFOIL,9.45,9.95,9.21,9.74
<br>532983,RPG LIFESCI ,238.35,239.80,234.60,236.95
<br>532985,KOTAK SENSEX,382.00,388.00,382.00,388.00
<br>532986,NIRAJ CEMENT,17.30,17.30,14.80,15.00
<br>532987,RANE BRAKE  ,525.95,538.15,515.00,520.00
<br>532988,RANE ENGVL  ,454.00,454.20,454.00,454.15
<br>532989,BAFNA PHARMA,8.10,8.10,8.10,8.10
<br>532991,MVL LIMITED ,0.23,0.23,0.22,0.22
<br>532992,CHL LTD     ,10.00,10.00,10.00,10.00
<br>532994,ARCHIDPLY IN,34.05,35.00,33.15,35.00
<br>532997,KSK ENERGY  ,0.95,0.95,0.90,0.93
<br>532998,LEHIL       ,18.25,19.00,18.25,19.00
<br>533001,SOMI CONVEY ,23.60,23.60,19.45,19.45
<br>533006,BIRLA COTSYN,0.08,0.08,0.08,0.08
<br>533007,LGB FORGE   ,2.50,2.64,2.40,2.64
<br>533008,OCL IRON&ST ,4.45,4.45,4.45,4.45
<br>533012,LANDMRK PRO ,3.51,3.79,3.51,3.79
<br>533014,SICAGEN IND ,23.00,23.90,22.85,22.95
<br>533022,20 MICRONS  ,31.80,33.70,31.80,33.50
<br>533023,WABCO       ,6193.35,6212.00,6131.00,6148.45
<br>533029,ALKALI      ,37.85,37.85,36.00,36.95
<br>533033,ISGEC       ,503.95,509.45,492.40,500.45
<br>533047,INDIAN MET  ,210.00,211.00,208.05,210.50
<br>533056,VEDAVAAG    ,25.00,26.95,24.00,24.95
<br>533068,ARROW TEX   ,17.20,17.75,17.15,17.75
<br>533080,MOLDTKPACK  ,244.95,248.05,238.45,241.95
<br>533088,MAH HOLIDAY ,209.75,212.45,208.00,209.60
<br>533090,EXCEL       ,0.96,1.00,0.95,0.98
<br>533095,BENGLA& ASM ,1493.20,1525.00,1470.00,1519.05
<br>533096,ADANI POWER ,40.30,41.05,38.80,40.60
<br>533098,NHPC        ,21.90,22.25,21.75,22.15
<br>533101,SURYAMBA SP ,55.65,55.65,55.65,55.65
<br>533103,JINDALCOTEX ,3.31,3.40,3.31,3.40
<br>533104,GLOBUS SPR  ,135.60,137.15,134.35,136.10
<br>533106,OIL INDIA   ,176.00,177.30,174.00,176.55
<br>533107,RNAVAL      ,7.59,7.80,7.41,7.53
<br>533108,BHILWRA TEC ,7.45,7.45,7.45,7.45
<br>533121,EXPLEOSOL   ,409.35,414.85,392.00,400.50
<br>533122,RTNPOWER    ,2.04,2.34,2.04,2.26
<br>533137,DEN NETWORK ,61.35,61.45,60.80,60.85
<br>533138,ASTEC LIFE  ,427.00,429.45,420.90,426.00
<br>533144,COX KINGS   ,96.00,104.95,95.00,99.45
<br>533146,DLINK IND   ,78.10,78.75,77.50,78.45
<br>533148,JSW ENERGY  ,67.25,68.00,66.50,66.75
<br>533149,ESSAR SECU  ,1.56,1.56,1.56,1.56
<br>533150,GODREJ PROP ,820.00,837.30,815.00,830.65
<br>533151,D B CORP    ,180.00,189.00,180.00,187.15
<br>533152,MBL INFRA   ,11.57,12.00,11.22,11.71
<br>533155,JUBL FOOD   ,1259.00,1279.30,1241.50,1274.05
<br>533156,VASCON ENG  ,13.00,13.20,12.52,12.88
<br>533157,SYNCOM HEAL ,1.48,1.48,1.34,1.45
<br>533160,D B REALTY  ,12.56,13.13,12.19,13.09
<br>533161,EMMBI       ,128.50,132.50,128.50,132.50
<br>533162,HATHWAY CAB ,25.50,25.60,24.95,25.40
<br>533163,ARSS INFRA  ,42.20,42.20,40.85,40.85
<br>533164,TEXMO PIPES ,18.80,19.10,18.60,18.90
<br>533166,SUNDARAMMUL ,1.72,1.80,1.72,1.78
<br>533167,CORO ENGG   ,28.00,29.00,25.40,25.80
<br>533168,ROSSELL IND ,58.55,59.80,57.20,58.30
<br>533169,MAN INFRA   ,31.75,32.80,30.95,32.35
<br>533170,TAMBOLI CAP ,60.40,65.40,60.35,64.20
<br>533171,UNITED BANK ,10.50,10.75,10.47,10.69
<br>533176,DQ ENT      ,5.50,5.58,5.45,5.58
<br>533177,IL&FS TRANS ,3.23,3.55,3.23,3.23
<br>533179,PERSISTENT  ,607.00,610.00,601.40,605.70
<br>533181,INTRASOFT   ,104.40,104.40,104.00,104.00
<br>533189,GOENKA DIAM ,0.38,0.38,0.36,0.36
<br>533192,KCP SUGAR IN,14.45,14.80,14.40,14.75
<br>533193,KIRLOSKAR EL,14.75,16.25,14.10,15.15
<br>533200,TALWALKAR   ,45.90,46.60,45.50,46.05
<br>533202,NITESHEST   ,4.20,4.25,3.90,3.92
<br>533203,TARAPUR TRA ,5.50,5.50,5.50,5.50
<br>533206,SJVN        ,24.00,24.25,23.80,24.00
<br>533207,JPINFRATEC  ,1.98,2.00,1.87,1.90
<br>533208,EMAMI PAPER ,155.05,157.00,153.50,153.60
<br>533210,KRITI NUTRI ,24.25,25.20,20.80,21.65
<br>533211,PARAB DRUGS ,1.39,1.39,1.27,1.27
<br>533212,GKB OPHTHA  ,85.35,85.35,85.35,85.35
<br>533218,EMAMIREAL   ,91.55,91.55,75.50,81.05
<br>533227,ASIAN HTL E ,225.55,225.55,225.05,225.05
<br>533228,BHARATFIN   ,834.10,863.65,834.10,849.95
<br>533229,BAJAJCON    ,337.80,345.00,333.15,335.60
<br>533230,HDFCMFGETF  ,2920.00,2920.00,2900.00,2900.00
<br>533239,PRAKASHSTL  ,0.30,0.30,0.30,0.30
<br>533244,ICICIGOLD   ,29.10,29.10,28.89,28.89
<br>533248,GPPL        ,88.00,88.90,86.95,88.45
<br>533257,INDOSOLAR   ,1.77,1.77,1.65,1.67
<br>533259,SASTASUNDR  ,100.00,102.70,98.80,100.05
<br>533260,CAREERP     ,68.35,69.90,68.35,68.60
<br>533261,EROS MEDIA  ,59.40,61.60,59.40,60.95
<br>533262,RAMKY INFRA ,94.70,96.20,91.45,93.75
<br>533263,GREENPOWER  ,3.50,3.59,3.40,3.59
<br>533265,GALLISPAT   ,31.20,39.00,31.20,37.80
<br>533267,CANTABIL    ,225.00,233.00,214.50,214.50
<br>533269,VATECH WABA ,269.95,274.95,268.10,272.75
<br>533271,ASHOKA      ,113.00,114.95,110.00,114.25
<br>533272,CEBBCO      ,15.70,16.90,15.70,16.40
<br>533273,OBEROI REAL ,522.45,527.00,517.85,524.45
<br>533274,PRESTIGE    ,250.00,257.65,250.00,251.75
<br>533275,GYSCOAL     ,3.91,4.59,3.91,4.26
<br>533278,COAL INDIA  ,233.00,238.00,232.50,236.40
<br>533282,GRAVITA     ,65.75,66.45,64.95,65.55
<br>533284,RPP INFRA   ,126.55,130.35,123.20,124.70
<br>533285,RDB REALTY  ,26.55,26.55,26.55,26.55
<br>533286,MOIL LTD    ,142.95,144.85,142.95,143.70
<br>533287,ZEE LEARN   ,21.50,22.60,21.35,22.25
<br>533289,KESAR TERMI ,52.00,52.00,48.00,48.20
<br>533292,A2ZINFRA    ,14.50,14.85,14.10,14.65
<br>533293,KIRLOIL ENG ,157.00,160.00,157.00,159.30
<br>533294,RAVI KUMAR  ,7.42,7.95,7.42,7.42
<br>533295,PUNJABNSIND ,26.00,26.45,25.85,26.25
<br>533296,FMNL        ,38.00,38.50,38.00,38.15
<br>533298,SURANASOL   ,6.59,6.73,6.25,6.69
<br>533302,KALYANI INV ,1716.05,1797.00,1716.05,1742.00
<br>533303,BF INVEST   ,207.05,212.00,206.50,208.10
<br>533306,SUMMIT SECU ,500.05,500.05,494.00,494.00
<br>533310,MIDVAL ENT  ,1.99,1.99,1.99,1.99
<br>533315,INNO INVEST ,6.71,7.44,6.70,7.40
<br>533316,STEL        ,88.50,90.00,87.75,89.05
<br>533317,OMKAR SPC   ,11.90,12.40,11.70,12.30
<br>533320,JUBILNT IND ,104.80,108.70,102.40,105.25
<br>533321,BIL ENERGY  ,3.53,3.53,3.53,3.53
<br>533326,TEXMACO RAIL,61.85,62.80,61.45,62.60
<br>533329,IND TERRAIN ,125.00,126.00,121.80,121.90
<br>533333,FINEOTEX  CH,35.95,36.35,35.35,36.10
<br>533336,DHUNINV     ,254.80,254.80,254.80,254.80
<br>533339,ZEN TECH    ,69.80,71.00,68.90,69.60
<br>533343,LOVABLE     ,89.95,90.65,86.85,87.65
<br>533344,PTCFIN SER  ,15.25,15.75,14.90,15.50
<br>533385,N100        ,520.00,531.99,519.31,523.14
<br>533398,MUTHOOT FIN ,578.55,586.00,577.00,579.45
<br>533400,FCONSUMER   ,39.10,39.20,38.30,38.80
<br>533407,CIL NOVA    ,14.20,15.95,14.20,14.25
<br>533408,BSLGOLDETF  ,2910.00,2925.00,2910.00,2925.00
<br>533411,SANGH FORG  ,23.00,23.00,21.40,21.45
<br>533427,VMS INDUSTR ,17.00,17.00,17.00,17.00
<br>533451,KARMA ENERG ,15.00,15.00,14.00,14.00
<br>533470,RUSHIL DECOR,585.00,588.40,572.00,574.55
<br>533477,ENKEI WHEEL ,375.00,375.00,370.00,375.00
<br>533482,KRIINFRA    ,32.50,32.90,31.80,32.10
<br>533519,LNT FH      ,116.70,118.00,115.90,117.20
<br>533520,IBULISL     ,252.90,263.75,252.35,263.75
<br>533540,TREE HOUSE  ,4.88,4.90,4.44,4.44
<br>533543,BROOKS LABS ,47.65,49.70,47.60,48.50
<br>533552,RUPA & CO   ,280.50,284.05,276.20,277.35
<br>533553,TD POWER    ,117.30,124.65,117.30,123.85
<br>533569,SRS LIMITED ,0.24,0.24,0.22,0.22
<br>533570,AXISGOLD    ,2850.00,2850.00,2786.25,2800.00
<br>533573,ALEM PHARMA ,531.40,531.40,524.55,526.05
<br>533576,VASWANI IND ,9.00,9.25,8.20,8.20
<br>533581,PG ELECTRO  ,72.70,72.70,69.60,71.00
<br>533602,LESHAIND    ,1.65,1.65,1.65,1.65
<br>533605,PRAKASH CON ,3.42,4.00,3.41,3.48
<br>533608,RDB RASAYAN ,47.00,49.00,42.70,44.90
<br>533629,TIJARIA PPL ,16.20,16.20,15.25,15.65
<br>533638,FLEXITUFF   ,42.45,42.45,40.00,40.00
<br>533644,UJAAS       ,6.51,6.52,6.25,6.29
<br>533655,TRIVENITURB ,102.95,103.65,102.00,103.50
<br>533676,INDO THAI   ,28.00,28.00,28.00,28.00
<br>533704,ESSAR SHIP  ,11.00,11.40,10.80,11.34
<br>533719,IDBIGOLD    ,2916.00,2951.00,2901.01,2951.00
<br>533758,APL APOLLO  ,1444.65,1452.00,1434.30,1436.65
<br>533761,GPT INFRA   ,43.50,43.50,43.45,43.45
<br>533896,FERVENTSYN  ,20.10,23.50,20.10,21.80
<br>533982,TERASOFTWARE,38.65,40.50,38.65,40.45
<br>534060,PMCFIN      ,0.39,0.41,0.39,0.40
<br>534064,AIML        ,68.30,71.70,68.30,68.30
<br>534076,ORIENT REF  ,226.25,231.30,223.30,226.05
<br>534091,MCX LTD     ,805.30,834.60,805.30,831.40
<br>534139,SCHNEIDER   ,92.65,93.45,90.50,90.75
<br>534184,NORL        ,0.27,0.29,0.27,0.28
<br>534309,NBCC        ,53.85,53.85,52.05,53.00
<br>534312,MT EDUCARE  ,76.95,80.50,68.45,73.00
<br>534328,HEXATRADEX  ,15.80,15.80,15.80,15.80
<br>534338,MAXHEIGHTS  ,18.10,18.15,17.70,17.70
<br>534369,TBZ LTD     ,53.05,53.05,51.80,52.10
<br>534392,VSSL        ,91.50,91.65,88.65,89.25
<br>534425,SPECIALITY R,92.30,92.30,88.00,88.45
<br>534532,LYPSA GEMS  ,6.50,6.50,6.08,6.08
<br>534535,BIOGRPAPER  ,3.92,3.92,3.74,3.89
<br>534563,MAX ALERT   ,5.20,5.20,5.20,5.20
<br>534597,RTNINFRA    ,2.15,2.42,2.05,2.13
<br>534598,SEPOWER     ,3.54,3.62,3.30,3.30
<br>534600,JTL INFRA   ,126.95,126.95,123.05,124.35
<br>534612,AMTL        ,25.00,25.00,24.10,24.10
<br>534615,NECC LTD    ,7.11,7.90,7.11,7.55
<br>534623,JUPITER INFO,61.50,61.60,60.25,60.35
<br>534631,CRMFGETF    ,2858.00,2858.00,2858.00,2858.00
<br>534674,DUCON       ,13.65,14.45,13.65,13.95
<br>534675,PROZONINTU  ,23.10,23.95,22.40,23.40
<br>534680,SRG HFL     ,209.40,224.70,205.00,207.15
<br>534690,LAKSHMIVILAS,71.80,72.10,70.50,71.00
<br>534691,COMFORT COM ,3.40,3.69,3.35,3.64
<br>534733,SUPREMEX    ,5.19,5.19,5.19,5.19
<br>534734,RMCHEM      ,1.19,1.19,1.19,1.19
<br>534741,VIRTUAL GLO ,0.25,0.26,0.25,0.25
<br>534742,ZUARI AGRO  ,162.85,165.75,151.30,154.90
<br>534748,STEEL EXCH  ,13.95,13.95,12.35,12.50
<br>534756,TARA JEWELS ,0.80,0.85,0.77,0.78
<br>534758,CIGNITI TECH,315.00,317.00,308.00,310.30
<br>534804,CARERATING  ,940.00,945.25,925.40,940.20
<br>534809,PC JEWELLER ,109.35,109.90,97.55,99.85
<br>534816,BH INFRATEL ,267.20,270.30,265.65,268.35
<br>534976,VMART       ,2365.00,2365.00,2222.95,2240.20
<br>535217,HPC BIO     ,30.85,30.85,30.85,30.85
<br>535267,COM FINCAP  ,10.65,10.79,10.65,10.74
<br>535276,SBISENSEX   ,399.00,405.00,390.00,397.90
<br>535322,REPCO HOME  ,411.90,416.80,403.85,408.15
<br>535458,NRB IND BEA ,18.30,18.30,18.30,18.30
<br>535467,AIFL        ,7.00,7.35,6.65,7.33
<br>535566,KIFS FSL    ,62.70,62.70,62.70,62.70
<br>535601,SREELEATHER ,200.00,200.00,200.00,200.00
<br>535602,SHARDA MOTOR,1250.00,1250.00,1215.00,1249.55
<br>535620,BINNY MILLS ,61.95,61.95,57.00,58.65
<br>535621,SV GLOBAL   ,55.90,55.90,55.90,55.90
<br>535648,JUSTDIAL    ,592.90,634.20,588.20,625.15
<br>535693,BRAHM INFRA ,26.00,27.00,25.00,25.10
<br>535754,ORIENT CEM  ,101.30,104.10,100.90,102.30
<br>535755,ABFRL       ,193.25,198.80,189.40,197.15
<br>535789,IBUL HSG FIN,713.60,727.00,712.55,721.15
<br>536128,VKJINFRA    ,0.49,0.49,0.49,0.49
<br>536170,KUSHAL      ,14.80,16.15,14.65,14.75
<br>536264,TIGER LOGS  ,91.20,92.95,91.10,92.30
